"","8Fundos DEF","8Fundos EW","8Fundos AGR"
"2016-03-03",-2.18,-2.85,-3.34
"2016-03-04",-2.13,-2.81,-3.51
"2016-03-07",-2.42,-3.21,-4.03
"2016-03-08",-2.53,-3.73,-4.81
"2016-03-09",-2.74,-3.9,-4.88
"2016-03-10",-3.03,-4.23,-5.38
"2016-03-11",-3.06,-4.34,-5.49
"2016-03-14",-2.88,-4.1,-5.4
"2016-03-15",-3.23,-4.62,-6.12
"2016-03-16",-3.36,-4.98,-6.58
"2016-03-17",-3.23,-4.9,-6.35
"2016-03-18",-3.05,-4.57,-6.12
"2016-03-21",-3.19,-4.61,-6.09
"2016-03-22",-3.28,-4.64,-6.02
"2016-03-23",-2.91,-4.17,-5.4
"2016-03-24",-3.19,-4.46,-5.62
"2016-03-25",-2.68,-3.7,-4.53
"2016-03-28",-2.38,-3.43,-4.51
"2016-03-29",-2.41,-3.56,-4.5
"2016-03-30",-2.65,-3.93,-5.11
"2016-03-31",-2.86,-4.27,-5.56
"2016-04-01",-2.93,-4.29,-5.45
"2016-04-04",-2.74,-4.07,-5.24
"2016-04-05",-2.93,-4.43,-5.64
"2016-04-06",-2.97,-4.5,-5.68
"2016-04-07",-3.37,-5.06,-6.43
"2016-04-08",-3.64,-5.41,-6.82
"2016-04-11",-4.03,-6.1,-7.79
"2016-04-12",-4.3,-6.4,-8.01
"2016-04-13",-3.62,-5.41,-6.7
"2016-04-14",-3.35,-4.89,-6.15
"2016-04-15",-3.48,-5.12,-6.59
"2016-04-18",-3.02,-4.43,-5.6
"2016-04-19",-2.34,-3.41,-4.33
"2016-04-20",-2.34,-3.53,-4.63
"2016-04-21",-2.52,-3.82,-4.99
"2016-04-22",-2.41,-3.71,-4.99
"2016-04-25",-2.41,-3.58,-4.86
"2016-04-26",-2.55,-3.72,-4.99
"2016-04-27",-2.31,-3.46,-4.7
"2016-04-28",-1.8,-2.9,-4.04
"2016-04-29",-1.4,-2.55,-3.53
"2016-05-02",-1.02,-1.95,-2.78
"2016-05-03",-1.13,-2.4,-3.34
"2016-05-04",-1.45,-2.98,-4.24
"2016-05-05",-0.85,-2.32,-3.31
"2016-05-06",0.01,-1.19,-1.87
"2016-05-09",-0.02,-1.12,-2.02
"2016-05-10",-0.53,-1.78,-2.79
"2016-05-11",-0.64,-2.24,-3.39
"2016-05-12",-0.09,-1.47,-2.42
"2016-05-13",0.2,-1.19,-1.95
"2016-05-16",-0.01,-1.38,-2.18
"2016-05-17",-0.36,-1.65,-2.65
"2016-05-18",-0.65,-2.01,-3.19
"2016-05-19",-1.33,-3.07,-4.56
"2016-05-20",-1.19,-2.89,-4.2
"2016-05-23",-1.14,-2.72,-4.08
"2016-05-24",-0.95,-2.39,-3.58
"2016-05-25",-0.71,-2.08,-3.36
"2016-05-26",-0.71,-2.06,-3.24
"2016-05-27",-0.7,-1.97,-3.3
"2016-05-30",-0.56,-1.78,-3.06
"2016-05-31",-0.37,-1.41,-2.54
"2016-06-01",-0.27,-1.42,-2.62
"2016-06-02",0.54,-0.55,-1.38
"2016-06-03",1.02,-0.34,-1.49
"2016-06-06",1.28,0.11,-0.73
"2016-06-07",1.5,0.25,-0.8
"2016-06-08",1.93,0.82,0.1
"2016-06-09",2.52,1.56,0.77
"2016-06-10",2.02,0.53,-0.78
"2016-06-13",0.96,-0.84,-2.2
"2016-06-14",0.77,-1.1,-2.27
"2016-06-15",1.32,-0.41,-1.42
"2016-06-16",1.17,-0.59,-1.74
"2016-06-17",0.98,-0.85,-2.01
"2016-06-20",1.49,-0.03,-1.24
"2016-06-21",1.31,-0.12,-1.07
"2016-06-22",1,-0.71,-1.96
"2016-06-23",0.86,-0.9,-2.24
"2016-06-24",0.11,-2.19,-3.49
"2016-06-27",-0.34,-3.14,-4.74
"2016-06-28",0.01,-2.82,-4.18
"2016-06-29",1.31,-0.86,-1.63
"2016-06-30",1.99,0.16,-0.43
"2016-07-01",2.01,-0.13,-1.04
"2016-07-04",2.19,0.19,-0.66
"2016-07-05",2.2,-0.03,-1.1
"2016-07-06",2.02,-0.19,-1.02
"2016-07-07",1.94,-0.1,-0.89
"2016-07-08",2.96,1.35,1.01
"2016-07-11",3.29,1.77,1.3
"2016-07-12",3.4,1.9,1.23
"2016-07-13",2.7,0.79,-0.26
"2016-07-14",2.49,0.61,-0.42
"2016-07-15",2.05,0.17,-0.75
"2016-07-18",1.75,-0.24,-1.31
"2016-07-19",1.59,-0.46,-1.5
"2016-07-20",1.7,-0.31,-1.31
"2016-07-21",2,0.09,-0.82
"2016-07-22",2.19,0.44,-0.45
"2016-07-25",2.43,0.83,0.11
"2016-07-26",2.63,1.24,0.83
"2016-07-27",3.45,2.34,2
"2016-07-28",3.09,1.77,1.15
"2016-07-29",2.93,1.41,0.55
"2016-08-01",2.48,0.9,0.04
"2016-08-02",1.95,0.34,-0.45
"2016-08-03",1.65,-0.1,-0.84
"2016-08-04",2.02,0.19,-0.73
"2016-08-05",2.26,0.5,-0.27
"2016-08-08",2.86,1.37,0.66
"2016-08-09",3.14,1.78,1.05
"2016-08-10",3.1,1.48,0.43
"2016-08-11",3.59,2.55,2.2
"2016-08-12",4.47,3.78,3.55
"2016-08-15",4.26,3.46,3.03
"2016-08-16",3.88,2.96,2.36
"2016-08-17",3.46,2.31,1.65
"2016-08-18",3.6,2.31,1.67
"2016-08-19",3.88,2.88,2.53
"2016-08-22",4.78,4.29,4.27
"2016-08-23",6.26,6.59,7.29
"2016-08-24",8.25,9.78,11.14
"2016-08-25",7.8,8.7,9.8
"2016-08-26",7.55,8.31,9.13
"2016-08-29",6.64,6.91,7.28
"2016-08-30",6.51,6.73,7.06
"2016-08-31",6.61,6.8,7.23
"2016-09-01",7.44,8.17,8.99
"2016-09-02",7.52,8.3,9.08
"2016-09-05",6.95,7.5,7.79
"2016-09-06",7.55,8.39,9.18
"2016-09-07",7.62,8.43,9.2
"2016-09-08",6.89,7.4,7.9
"2016-09-09",5.89,6.09,6.29
"2016-09-12",6.09,6.39,7
"2016-09-13",5.89,6.27,6.65
"2016-09-14",5.9,6.27,6.76
"2016-09-15",6.02,6.25,6.58
"2016-09-16",5.8,5.71,5.83
"2016-09-19",5.91,5.99,6.24
"2016-09-20",6.22,6.64,7.14
"2016-09-21",6.3,6.6,6.91
"2016-09-22",7.05,7.71,8.5
"2016-09-23",7.32,7.99,8.65
"2016-09-26",7.33,7.98,8.53
"2016-09-27",7.36,7.75,8.29
"2016-09-28",8.32,9.24,10.31
"2016-09-29",8.66,9.76,10.51
"2016-09-30",7.86,8.57,9.08
"2016-10-03",7.73,8.47,9.1
"2016-10-04",7.43,8.33,8.94
"2016-10-05",6.47,6.9,7.03
"2016-10-06",6.38,6.87,7.15
"2016-10-07",6.1,6.41,6.43
"2016-10-10",6,6.32,6.49
"2016-10-11",6.11,6.43,6.46
"2016-10-12",5.95,6.38,6.51
"2016-10-13",6.2,6.57,6.67
"2016-10-14",6.38,7.09,7.54
"2016-10-17",5.96,6.27,6.26
"2016-10-18",5.98,6.32,6.49
"2016-10-19",6.06,6.39,6.5
"2016-10-20",6.36,6.75,6.87
"2016-10-21",6.41,6.94,7.23
"2016-10-24",5.73,6,5.76
"2016-10-25",4.84,4.54,3.95
"2016-10-26",4.35,3.93,3.51
"2016-10-27",4.08,3.82,3.51
"2016-10-28",3.78,3.29,2.59
"2016-10-31",3.61,2.8,2.03
"2016-11-01",3.58,2.83,2.1
"2016-11-02",2.85,1.52,0.32
"2016-11-03",2.4,0.84,-0.46
"2016-11-04",2.29,0.57,-0.72
"2016-11-07",2.82,1.34,0.33
"2016-11-08",2.84,1.31,0.18
"2016-11-09",2.84,1.68,1.23
"2016-11-10",2.72,1.89,1
"2016-11-11",2.44,1.68,0.89
"2016-11-14",2.87,2.59,2.18
"2016-11-15",3.42,3.43,3.21
"2016-11-16",3.31,3.31,2.85
"2016-11-17",3.05,3.05,2.71
"2016-11-18",2.86,2.92,2.5
"2016-11-21",2.76,2.8,2.56
"2016-11-22",2.76,2.71,2.28
"2016-11-23",2.7,2.76,2.44
"2016-11-24",2.94,3.14,2.87
"2016-11-25",2.53,2.49,1.97
"2016-11-28",2.56,2.39,1.73
"2016-11-29",2.45,2.25,1.66
"2016-11-30",2.34,2.16,1.66
"2016-12-01",1.71,1.52,0.93
"2016-12-02",1.69,1.38,0.7
"2016-12-05",3.03,2.98,3.02
"2016-12-06",3.57,3.86,3.57
"2016-12-07",3.76,4.16,3.98
"2016-12-08",4.69,5.72,6.08
"2016-12-09",5.5,7.17,7.83
"2016-12-12",5.35,6.93,7.34
"2016-12-13",6,8.01,8.98
"2016-12-14",6.6,8.66,9.54
"2016-12-15",6.37,8.43,9.09
"2016-12-16",5.91,7.65,8.02
"2016-12-19",5.69,7.24,7.84
"2016-12-20",6.25,8.29,9.18
"2016-12-21",6.41,8.43,9.15
"2016-12-22",6.3,8.15,8.71
"2016-12-23",6.03,7.55,7.84
"2016-12-26",6.01,7.6,7.94
"2016-12-27",6.04,7.66,8.04
"2016-12-28",6.32,7.97,8.3
"2016-12-29",5.87,7.03,7.01
"2016-12-30",5.82,6.82,6.94
"2017-01-02",5.95,7.13,7.43
"2017-01-03",6.25,7.73,8.2
"2017-01-04",6.81,8.83,9.61
"2017-01-05",6.57,8.34,8.71
"2017-01-06",6.72,8.85,9.66
"2017-01-09",7.66,10.17,11.21
"2017-01-10",7.94,10.71,12.13
"2017-01-11",8.54,11.55,13.02
"2017-01-12",7.92,10.51,11.54
"2017-01-13",8.37,11.38,13.16
"2017-01-16",8.92,12.18,13.67
"2017-01-17",9.24,12.59,14.39
"2017-01-18",9.25,12.79,14.6
"2017-01-19",9.12,12.63,14.51
"2017-01-20",9.78,13.77,15.68
"2017-01-23",9.55,13.19,14.57
"2017-01-24",8.69,11.89,13.24
"2017-01-25",8.93,12.51,14.3
"2017-01-26",8.94,12.59,14.12
"2017-01-27",8.93,12.51,14.07
"2017-01-30",8.95,12.61,14.17
"2017-01-31",7.65,10.63,11.42
"2017-02-01",7.7,10.64,11.7
"2017-02-02",8.15,11.43,12.83
"2017-02-03",8.9,12.62,14.31
"2017-02-06",9.59,13.56,15.28
"2017-02-07",10.01,14.16,16.23
"2017-02-08",10.88,15.55,17.86
"2017-02-09",11.93,17.16,19.78
"2017-02-10",11.99,17.35,19.94
"2017-02-13",13.12,19.16,22.06
"2017-02-14",12.84,18.57,21.07
"2017-02-15",12.37,17.81,20.4
"2017-02-16",11.86,16.9,18.89
"2017-02-17",11.38,16.01,17.78
"2017-02-20",10.88,15.39,17.34
"2017-02-21",11.39,16.19,18.33
"2017-02-22",10.89,15.35,17.05
"2017-02-23",10.97,15.35,17.19
"2017-02-24",11.13,15.47,17.32
"2017-02-27",10.64,14.84,16.52
"2017-02-28",10.32,14.29,15.73
"2017-03-01",10.11,14.45,16.42
"2017-03-02",9.51,13.48,14.83
"2017-03-03",9.06,12.69,14.05
"2017-03-06",8.82,12.44,13.85
"2017-03-07",8.62,12.16,13.57
"2017-03-08",8.31,11.86,13.4
"2017-03-09",8.11,11.91,13.76
"2017-03-10",8.21,11.89,13.47
"2017-03-13",8.52,12.45,14.54
"2017-03-14",8,11.81,13.56
"2017-03-15",7.86,11.43,13.33
"2017-03-16",8.09,11.7,13.65
"2017-03-17",8.21,11.99,14.01
"2017-03-20",8.21,12.09,13.94
"2017-03-21",7.48,10.97,12.56
"2017-03-22",7.37,10.57,12.33
"2017-03-23",7.5,10.81,12.64
"2017-03-24",7.48,10.75,12.55
"2017-03-27",7.61,10.81,12.48
"2017-03-28",7.76,11.12,12.95
"2017-03-29",8.16,11.71,13.6
"2017-03-30",8.1,11.78,13.66
"2017-03-31",8,11.61,13.45
"2017-04-03",8.23,11.95,13.84
"2017-04-04",8.28,12.12,14.1
"2017-04-05",8.11,11.89,13.88
"2017-04-06",8.44,12.49,14.72
"2017-04-07",8.62,12.76,14.86
"2017-04-10",8.78,13.06,15.37
"2017-04-11",8.84,13.01,15.18
"2017-04-12",8.82,12.92,15.2
"2017-04-13",8.72,12.48,14.44
"2017-04-14",7.89,11.17,12.75
"2017-04-17",7.72,10.9,12.61
"2017-04-18",7.58,10.63,12.49
"2017-04-19",7.38,10.35,12.17
"2017-04-20",7.2,10.21,12.03
"2017-04-21",7.19,10.18,11.71
"2017-04-24",7.44,10.58,12.35
"2017-04-25",7.42,10.65,12.49
"2017-04-26",7.81,11.14,13.19
"2017-04-27",7.97,11.32,13.42
"2017-04-28",7.67,10.9,12.86
"2017-05-01",7.54,10.91,12.95
"2017-05-02",8.11,11.81,14.19
"2017-05-03",8.23,11.93,14.17
"2017-05-04",8.29,12.35,14.75
"2017-05-05",8.51,12.66,15.16
"2017-05-08",8.53,12.8,15.25
"2017-05-09",8.52,12.84,15.21
"2017-05-10",8.46,12.73,15.12
"2017-05-11",8.14,12.22,14.32
"2017-05-12",8.34,12.42,14.63
"2017-05-15",8.24,12.17,14.39
"2017-05-16",8.09,11.97,14.05
"2017-05-17",7.95,11.41,13.04
"2017-05-18",7.45,10.81,12.8
"2017-05-19",7.85,11.12,12.99
"2017-05-22",7.95,11.36,13.38
"2017-05-23",7.85,11.21,13.08
"2017-05-24",7.9,11.22,13.06
"2017-05-25",7.56,10.63,12.16
"2017-05-26",7.46,10.48,12.27
"2017-05-29",7.31,10.37,12.22
"2017-05-30",7.1,9.91,11.52
"2017-05-31",6.98,9.65,11.33
"2017-06-01",7.19,10.11,12.1
"2017-06-02",7.6,10.61,12.5
"2017-06-05",7.48,10.59,12.34
"2017-06-06",7.37,10.56,12.67
"2017-06-07",7.48,10.82,12.69
"2017-06-08",7.13,10.38,12.29
"2017-06-09",7.14,10.48,12.4
"2017-06-12",6.79,9.95,11.71
"2017-06-13",7.25,10.78,12.9
"2017-06-14",8.02,11.8,13.78
"2017-06-15",8.12,12.05,14.14
"2017-06-16",8.11,12.08,14.2
"2017-06-19",8.44,12.68,14.96
"2017-06-20",8.74,13.03,15.3
"2017-06-21",8.03,11.77,13.76
"2017-06-22",7.81,11.39,13.24
"2017-06-23",7.92,11.51,13.42
"2017-06-26",8.14,11.85,13.72
"2017-06-27",8.07,12.06,13.83
"2017-06-28",8.46,12.95,15.23
"2017-06-29",7.67,12,13.45
"2017-06-30",6.95,11,12.29
"2017-07-03",6.47,10.38,11.53
"2017-07-04",5.98,9.82,10.96
"2017-07-05",5.98,9.76,10.99
"2017-07-06",5.55,9.48,10.63
"2017-07-07",5.65,9.71,10.81
"2017-07-10",5.82,9.88,10.99
"2017-07-11",5.14,8.84,9.52
"2017-07-12",5.22,8.83,9.75
"2017-07-13",5.1,8.59,9.47
"2017-07-14",5.12,8.63,9.62
"2017-07-17",5.12,8.49,9.38
"2017-07-18",5.18,8.35,8.94
"2017-07-19",5.3,8.53,9.44
"2017-07-20",5.2,8.38,9.03
"2017-07-21",4.83,7.65,8.11
"2017-07-24",4.72,7.62,8.26
"2017-07-25",4.38,7.28,7.86
"2017-07-26",4.57,7.47,8
"2017-07-27",4.56,7.4,7.83
"2017-07-28",4.17,6.87,7.34
"2017-07-31",4.14,6.83,7.15
"2017-08-01",4.14,6.78,7.1
"2017-08-02",4.2,6.74,6.98
"2017-08-03",4.79,7.4,7.72
"2017-08-04",4.92,7.7,8.16
"2017-08-07",4.58,7.39,7.92
"2017-08-08",4.24,6.83,7.16
"2017-08-09",3.96,6.32,6.75
"2017-08-10",3.47,5.63,5.81
"2017-08-11",3.24,5.38,5.73
"2017-08-14",3.42,5.56,5.95
"2017-08-15",3.24,5.49,6.03
"2017-08-16",3.69,6.02,6.57
"2017-08-17",3.97,6.33,6.71
"2017-08-18",3.85,6.2,6.67
"2017-08-21",3.71,6,6.34
"2017-08-22",3.98,6.42,7
"2017-08-23",3.85,6.24,6.73
"2017-08-24",3.58,5.85,6.32
"2017-08-25",3.48,5.57,6.03
"2017-08-28",3.51,5.59,5.92
"2017-08-29",3.31,5.11,5.23
"2017-08-30",3.37,5.32,5.66
"2017-08-31",3.61,5.68,6.06
"2017-09-01",3.77,6.01,6.61
"2017-09-04",3.8,6,6.59
"2017-09-05",3.65,5.46,5.53
"2017-09-06",3.34,5.04,5.32
"2017-09-07",3.13,4.78,4.96
"2017-09-08",3.05,4.75,4.98
"2017-09-11",3.64,5.62,6.17
"2017-09-12",4.42,6.77,7.67
"2017-09-13",4.75,7.29,7.89
"2017-09-14",5.07,7.67,8.55
"2017-09-15",5.06,7.66,8.44
"2017-09-18",4.96,7.55,8.12
"2017-09-19",4.85,7.42,7.97
"2017-09-20",4.65,7.14,7.68
"2017-09-21",4.46,6.95,7.4
"2017-09-22",4.33,6.69,7.07
"2017-09-25",4.05,6.36,6.58
"2017-09-26",4.1,6.57,7.12
"2017-09-27",4.34,7.22,8.12
"2017-09-28",4.16,6.97,7.59
"2017-09-29",4.19,7.01,7.66
"2017-10-02",4.51,7.57,8.48
"2017-10-03",4.7,7.75,8.45
"2017-10-04",4.72,7.79,8.59
"2017-10-05",4.87,7.94,8.87
"2017-10-06",4.97,8.02,8.8
"2017-10-09",4.9,7.81,8.59
"2017-10-10",5.08,8.07,9.06
"2017-10-11",5.04,7.91,8.67
"2017-10-12",5.08,7.95,8.93
"2017-10-13",5.34,8.21,9.09
"2017-10-16",5.51,8.59,9.63
"2017-10-17",5.55,8.51,9.29
"2017-10-18",5.51,8.63,9.53
"2017-10-19",5.06,7.88,8.57
"2017-10-20",4.82,7.68,8.48
"2017-10-23",4.76,7.56,8.24
"2017-10-24",4.43,7.15,7.85
"2017-10-25",4.16,6.77,7.26
"2017-10-26",4.56,7.47,8.52
"2017-10-27",5.43,8.67,9.89
"2017-10-30",5.83,9.01,10.05
"2017-10-31",6.06,9.27,10.37
"2017-11-01",6.2,9.55,10.78
"2017-11-02",6.44,9.79,10.83
"2017-11-03",7.17,11.13,12.72
"2017-11-06",7.55,11.61,13.23
"2017-11-07",7.52,11.62,13.1
"2017-11-08",6.84,10.56,11.82
"2017-11-09",6.39,9.85,10.89
"2017-11-10",6.43,9.62,10.29
